prison_id,wbgt_28_2016_2020,NAME,STATE,STATEFP,COUNTY,CITY,TYPE,POPULATION,CAPACITY,VAL_DATE
3658,84.4,ASPC-YUMA,AZ,04,YUMA,SAN LUIS,STATE,4785,4770,2019/11/13
3659,63.2,CENTRAL ARIZONA CORRECTIONAL FACILITY,AZ,04,PINAL,FLORENCE,STATE,1273,1280,2019/11/13
3660,0.2,NORTHEAST REINTEGRATION CENTER,OH,39,CUYAHOGA,CLEVELAND,STATE,554,350,2020/02/20
3661,0.4,ALLEN OAKWOOD CORRECTIONAL INSTITUTION,OH,39,ALLEN,LIMA,STATE,1480,-999,2020/02/20
3662,0.2,LAKE ERIE CORRECTIONAL INSTITUTION,OH,39,ASHTABULA,CONNEAUT,STATE,1766,-999,2020/02/20
3663,23.6,ASPC-KINGMAN,AZ,04,MOHAVE,GOLDEN VALLEY,STATE,3360,3400,2019/11/13
3664,63.2,ARIZONA STATE PRISON - FLORENCE WEST,AZ,04,PINAL,FLORENCE,STATE,742,750,2019/11/13
3665,68.6,LA PALMA CORRECTIONAL CENTER,AZ,04,PINAL,ELOY,FEDERAL,3107,3060,2019/11/13
3666,39.8,LINCOLN PARISH DETENTION CENTER,LA,22,LINCOLN,RUSTON,COUNTY,229,241,2019/12/16
3667,6.4,THAYER COUNTY JAIL,NE,31,THAYER,HEBRON,COUNTY,3,8,2020/01/31
3669,1,FRANKLIN COUNTY COMMUNITY CORRECTIONAL FACILITY,OH,39,FRANKLIN,COLUMBUS,STATE,187,215,2020/02/20
3670,36.4,MARANA COMMUNITY CORRECTIONAL TREATMENT FACILITY,AZ,04,PIMA,MARANA,STATE,487,513,2019/11/13
3672,72.4,ASPC-PHOENIX WEST,AZ,04,MARICOPA,PHOENIX,STATE,498,500,2019/11/13
3673,0,CAMINO NUEVO YOUTH CENTER,NM,35,BERNALILLO,ALBUQUERQUE,STATE,65,96,2020/02/04
3674,0.8,ALBANY COUNTY CORRECTIONAL FACILITY,NY,36,ALBANY,ALBANY,COUNTY,800,1043,2020/02/13
3675,1,WAUKESHA COUNTY JAIL / JUVENILE DETENTION CENTER,WI,55,WAUKESHA,WAUKESHA,COUNTY,396,469,2020/03/02
3677,38.4,LIVINGSTON PARISH DETENTION CENTER,LA,22,LIVINGSTON,LIVINGSTON,COUNTY,929,823,2019/12/16
3678,0.8,WAUSHARA COUNTY JAIL,WI,55,WAUSHARA,WAUTOMA,COUNTY,113,125,2020/03/02
3679,0,ALLEGANY COUNTY JAIL,NY,36,ALLEGANY,BELMONT,COUNTY,121,-999,2020/02/13
3680,50,MADISON PARISH CORRECTIONAL CENTER,LA,22,MADISON,TALLULAH,COUNTY,242,334,2019/12/16
3682,0.8,WINNEBAGO COUNTY JAIL,WI,55,WINNEBAGO,OSHKOSH,COUNTY,312,355,2020/03/02
3683,1.4,PICKAWAY COUNTY JAIL,OH,39,PICKAWAY,CIRCLEVILLE,COUNTY,121,110,2020/02/20
3684,0.2,CENTRAL OHIO YOUTH CENTER,OH,39,UNION,MARYSVILLE,COUNTY,34,38,2020/02/20
3685,3.4,HAMILTON COUNTY JUSTICE CENTER,OH,39,HAMILTON,CINCINNATI,COUNTY,1392,1240,2020/02/20
3688,5.4,POLK COUNTY JAIL,NE,31,POLK,OSCEOLA,COUNTY,2,3,2020/01/31
3690,68.4,SAGUARO CORRECTIONAL CENTER,AZ,04,PINAL,ELOY,STATE,1617,1896,2019/11/13
3691,0.2,BROOME COUNTY CORRECTIONAL FACILITY,NY,36,BROOME,BINGHAMTON,COUNTY,505,536,2020/02/13
3692,67.8,RED ROCK CORRECTIONAL CENTER,AZ,04,PINAL,ELOY,STATE,1956,2000,2019/11/13
3693,0.6,TRI-COUNTY REGIONAL JAIL,OH,39,CHAMPAIGN,MECHANICSBURG,COUNTY,180,-999,2020/02/20
3695,50,MADISON PARISH DETENTION CENTER,LA,22,MADISON,TALLULAH,COUNTY,263,264,2019/12/16
3696,49.8,MADISON PARISH JAIL,LA,22,MADISON,TALLULAH,COUNTY,29,36,2019/12/16
3698,6.8,SAUNDERS COUNTY CORRECTIONS,NE,31,SAUNDERS,WAHOO,COUNTY,100,152,2020/01/31
3699,32,BROWNWOOD HALFWAY HOUSE,TX,48,BROWN,BROWNWOOD,STATE,7,10,2020/02/11
3701,31.6,PIMA COUNTY JUVENILE COURT CENTER,AZ,04,PIMA,TUCSON,COUNTY,45,55,2019/11/13
3703,54.4,MARICOPA REENTRY CENTER,AZ,04,MARICOPA,PHOENIX,STATE,62,-999,2019/11/13
3704,54.4,AZ JUVENILE CORRECTIONS - ADOBE MT SCHOOL,AZ,04,MARICOPA,PHOENIX,STATE,175,450,2019/11/13
3705,0.2,CUYAHOGA COUNTY CORRECTIONS CENTER,OH,39,CUYAHOGA,CLEVELAND,COUNTY,2152,1749,2020/02/20
3708,0.8,ERIE COUNTY JAIL,OH,39,ERIE,SANDUSKY,COUNTY,119,-999,2020/02/20
3709,0.2,OSCEOLA COUNTY JAIL,MI,26,OSCEOLA,REED CITY,COUNTY,66,77,2019/12/20
3710,6,AVENAL STATE PRISON,CA,06,KINGS,AVENAL,STATE,3887,2920,2019/11/25
3711,0.2,OTSEGO COUNTY JAIL,MI,26,OTSEGO,GAYLORD,COUNTY,49,34,2019/12/20
3714,13,CALIFORNIA CITY CORRECTIONAL CENTER (CAC),CA,06,KERN,CALIFORNIA CITY,STATE,2424,2560,2019/11/25
3715,2.4,SANDUSKY COUNTY JAIL,OH,39,SANDUSKY,FREMONT,COUNTY,62,-999,2020/02/20
3716,12,CALIFORNIA INSTITUTION FOR MEN (CIM),CA,06,SAN BERNARDINO,CHINO,STATE,3563,2976,2019/11/25
3718,10,CALIFORNIA INSTITUTION FOR WOMEN (CIW),CA,06,SAN BERNARDINO,CORONA,STATE,1844,1398,2019/11/25
3719,1,CALIFORNIA MEN'S COLONY (CMC),CA,06,SAN LUIS OBISPO,SAN LUIS OBISPO,STATE,4102,3838,2019/11/25
3721,6.8,DEUEL VOCATIONAL INSTITUTION (DVI),CA,06,SAN JOAQUIN,TRACY,STATE,2349,1681,2019/11/25
3722,23.4,FCI WILLIAMSBURG,SC,45,WILLIAMSBURG,SALTERS,FEDERAL,1227,1152,2020/02/07
3725,126,EDNA TAMAYO HOUSE,TX,48,CAMERON,HARLINGEN,STATE,21,24,2020/02/14
3727,0,CHAUTAUQUA COUNTY JAIL,NY,36,CHAUTAUQUA,MAYVILLE,COUNTY,221,-999,2020/02/13
3728,0.6,WOOD COUNTY JAIL,WI,55,WOOD,WISCONSIN RAPIDS,COUNTY,110,132,2020/03/02
3729,0.8,FOX LAKE CORRECTIONAL INSTITUTION,WI,55,DODGE,FOX LAKE,STATE,1345,979,2020/03/02
3731,0.8,GREEN BAY CORRECTIONAL INSTITUTION,WI,55,BROWN,GREEN BAY,STATE,1079,749,2020/03/02
3732,0.8,KETTLE MORAINE CORRECTIONAL INSTITUTION,WI,55,SHEBOYGAN,PLYMOUTH,STATE,1186,783,2020/03/02
3733,1.2,ADAMS COUNTY JAIL,OH,39,ADAMS,WEST UNION,COUNTY,68,-999,2020/02/20
3736,1.4,OAKHILL CORRECTIONAL INSTITUTION,WI,55,DANE,OREGON,STATE,721,344,2020/03/02
3738,6.4,CALIFORNIA MEDICAL FACILITY (CMF),CA,06,SOLANO,VACAVILLE,STATE,2570,2361,2019/11/25
3739,14,"CALIFORNIA STATE PRISON, CORCORAN (COR)",CA,06,KINGS,CORCORAN,STATE,3070,3116,2019/11/25
3740,0.2,EASTERN OHIO CORRECTION CENTER - MALE CENTER,OH,39,JEFFERSON,WINTERSVILLE,STATE,74,86,2020/02/20
3741,14,CA SUBSTANCE ABUSE TREATMENT FACILITY (SATF),CA,06,KINGS,CORCORAN,STATE,5843,3424,2019/11/25
3743,0.8,CORRECTIONAL RECEPTION CENTER,OH,39,PICKAWAY,ORIENT,STATE,1656,-999,2020/02/20
3744,0.6,GRAFTON REINTEGRATION CENTER,OH,39,LORAIN,GRAFTON,STATE,661,-999,2020/02/20
3745,1,FRANKLIN MEDICAL CENTER (ZONE A),OH,39,FRANKLIN,COLUMBUS,STATE,598,-999,2020/02/20
3746,1,LONDON CORRECTIONAL INSTITUTION,OH,39,MADISON,LONDON,STATE,2293,1950,2020/02/20
3747,0.4,LORAIN CORRECTIONAL INSTITUTION,OH,39,LORAIN,GRAFTON,STATE,1276,750,2020/02/20
3748,11,CENTRAL CALIFORNIA WOMEN'S FACILITY (CCFW),CA,06,MADERA,CHOWCHILLA,STATE,2992,2004,2019/11/25
3749,0.4,MANSFIELD CORRECTIONAL INSTITUTION PRISON CAMP,OH,39,RICHLAND,MANSFIELD,STATE,417,-999,2020/02/20
3750,32.8,SHELBY COUNTY CORRECTIONAL CENTER,TN,47,SHELBY,MEMPHIS,COUNTY,2016,3706,2019/12/08
3751,0.8,OSHKOSH CORRECTIONAL INSTITUTION,WI,55,WINNEBAGO,OSHKOSH,STATE,2054,1494,2020/03/02
3752,1.2,CHEMUNG COUNTY CORRECTIONAL FACILITY,NY,36,CHEMUNG,ELMIRA,COUNTY,165,262,2020/02/13
3753,1.8,PRAIRIE DU CHIEN CORRECTIONAL INSTITUTION,WI,55,CRAWFORD,PRAIRIE DU CHIEN,STATE,515,326,2020/03/02
3754,6,"CALIFORNIA STATE PRISON, SOLANO (SOL)",CA,06,SOLANO,VACAVILLE,STATE,3737,2610,2019/11/25
3755,0.6,NOBLE CORRECTIONAL INSTITUTION,OH,39,NOBLE,CALDWELL,STATE,2433,2516,2020/02/20
3756,81.2,CHUCKAWALLA VALLEY STATE PRISON (CVSP),CA,06,RIVERSIDE,BLYTHE,STATE,2822,1738,2019/11/25
3757,1.2,STURTEVANT TRANSITIONAL FACILITY,WI,55,RACINE,STURTEVANT,STATE,149,150,2020/03/02
3758,7.8,DOUGLAS COUNTY YOUTH CENTER,NE,31,DOUGLAS,OMAHA,COUNTY,76,120,2020/01/31
3759,1.4,WAUPUN CORRECTIONAL INSTITUTION,WI,55,DODGE,WAUPUN,STATE,1233,882,2020/03/02
3760,0.4,PRESQUE ISLE COUNTY JAIL,MI,26,PRESQUE ISLE,ROGERS CITY,COUNTY,24,24,2019/12/20
3762,0.8,PICKAWAY CORRECTIONAL INSTITUTION,OH,39,PICKAWAY,ORIENT,STATE,2081,2151,2020/02/20
3763,9.6,CALIFORNIA STATE PRISON-LOS ANGELES COUNTY (LAC),CA,06,LOS ANGELES,LANCASTER,STATE,3418,2300,2019/11/25
3764,3,ROSS CORRECTIONAL INSTITUTION,OH,39,ROSS,CHILLICOTHE,STATE,2147,2578,2020/02/20
3765,0.8,DRUG ABUSE CORRECTIONAL CENTER,WI,55,WINNEBAGO,WINNEBAGO,STATE,271,125,2020/03/02
3766,0.8,FELMERS O. CHANEY CORRECTIONAL CENTER,WI,55,MILWAUKEE,MILWAUKEE,STATE,105,100,2020/03/02
3767,1.4,TOLEDO CORRECTIONAL INSTITUTION,OH,39,LUCAS,TOLEDO,STATE,481,1988,2020/02/20
3769,0,TRUMBULL CORRECTIONAL INSTITUTION,OH,39,TRUMBULL,LEAVITTSBURG,STATE,1009,1080,2020/02/20
3770,0,TRUMBULL CORRECTIONAL INSTITUTION CAMP,OH,39,TRUMBULL,LEAVITTSBURG,STATE,435,500,2020/02/20
3771,2.2,WARREN CORRECTIONAL INSTITUTION,OH,39,WARREN,LEBANON,STATE,1267,-999,2020/02/20
3775,1.6,MONDAY COMMUNITY CORRECTIONAL INSTITUTION,OH,39,MONTGOMERY,DAYTON,STATE,276,298,2020/02/20
3776,0.2,WEST CENTRAL COMMUNITY CORRECTIONAL FACILITY,OH,39,UNION,MARYSVILLE,STATE,145,144,2020/02/20
3777,0,NORTHEAST OHIO COMMUNITY ALTERNATIVE PROGRAM - MALE,OH,39,TRUMBULL,WARREN,STATE,130,125,2020/02/20
3778,0.8,STAR - ATHENS CAMPUS,OH,39,ATHENS,NELSONVILLE,STATE,70,112,2020/02/20
3779,3.4,STAR COMMUNITY JUSTICE CENTER,OH,39,SCIOTO,FRANKLIN FURNACE,STATE,281,300,2020/02/20
3780,1,FRANKLIN MEDICAL CENTER (ZONE B),OH,39,FRANKLIN,COLUMBUS,STATE,473,469,2020/02/20
3782,0.4,WESTERN OHIO REGIONAL TREATMENT & REHABILITATION CENTER / WORTH CENTER,OH,39,ALLEN,LIMA,STATE,94,98,2020/02/20
3784,1,MONTGOMERY COUNTY CENTER FOR ADOLESCENT SERVICES,OH,39,MONTGOMERY,NEW LEBANON,COUNTY,32,50,2020/02/20
3785,0.4,INDIAN RIVER JUVENILE CORRECTIONAL FACILITY,OH,39,STARK,MASSILLON,STATE,145,176,2020/02/20
3786,13.2,NORTH KERN STATE PRISON (NKSP),CA,06,KERN,DELANO,STATE,4492,2694,2019/11/25
3787,45.4,ELAYN HUNT CORRECTIONAL CENTER,LA,22,IBERVILLE,ST. GABRIEL,STATE,1999,1975,2019/12/16
3788,1.4,CIRCLEVILLE JUVENILE CORRECTIONAL FACILITY,OH,39,PICKAWAY,CIRCLEVILLE,STATE,133,144,2020/02/20
3789,0.8,HOCKING VALLEY COMMUNITY RESIDENTIAL CENTER,OH,39,ATHENS,NELSONVILLE,COUNTY,14,25,2020/02/20
3790,1.6,JUVENILE RESIDENTIAL CENTER OF NW OHIO,OH,39,WOOD,BOWLING GREEN,COUNTY,33,42,2020/02/20
3792,0,FLAMBEAU CORRECTIONAL CENTER,WI,55,SAWYER,HAWKINS,STATE,90,50,2020/03/02
3793,0,CHENANGO COUNTY JAIL,NY,36,CHENANGO,NORWICH,COUNTY,101,133,2020/02/13
3795,0.4,STARK ATTENTION CENTER / MCJAS,OH,39,STARK,CANTON,COUNTY,24,24,2020/02/20
3796,59.4,WINN CORRECTIONAL CENTER,LA,22,WINN,ATLANTA,STATE,1469,1576,2019/12/16
3797,47.6,JEFFERSON PARISH CORRECTIONAL CENTER,LA,22,JEFFERSON,GRETNA,COUNTY,1200,1080,2019/12/16
3798,35.6,BEAUREGARD PARISH JAIL,LA,22,BEAUREGARD,DERIDDER,COUNTY,182,161,2019/12/16
3800,0.2,GORDON CORRECTIONAL CENTER,WI,55,DOUGLAS,GORDON,STATE,85,52,2020/03/02
3801,0,MCNAUGHTON CORRECTIONAL CENTER,WI,55,ONEIDA,LAKE TOMAHAWK,STATE,106,55,2020/03/02
3803,35.2,BROOKS COUNTY JAIL,GA,13,BROOKS,QUITMAN,COUNTY,92,-999,2019/11/05
3804,0.2,ROSCOMMON COUNTY JAIL,MI,26,ROSCOMMON,ROSCOMMON,COUNTY,69,96,2019/12/20
3806,1.2,HANCOCK COUNTY JAIL,IN,18,HANCOCK,GREENFIELD,COUNTY,302,257,2019/12/11
3807,48.8,BOSSIER MEDIUM SECURITY FACILITY,LA,22,BOSSIER,PLAIN DEALING,COUNTY,628,600,2019/12/16
3808,54.4,RICHWOOD CORRECTIONAL CENTER,LA,22,OUACHITA,RICHWOOD,LOCAL,846,1129,2019/12/16
3810,0.6,NORTHERN OHIO JUVENILE COMMUNITY CORRECTIONS FACILITY,OH,39,ERIE,SANDUSKY,COUNTY,23,30,2020/02/20
3811,54.6,SHREVEPORT CITY JAIL,LA,22,CADDO,SHREVEPORT,LOCAL,98,-999,2019/12/16
3814,13.6,KERN VALLEY STATE PRISON (KVSP),CA,06,KERN,DELANO,STATE,3709,2448,2019/11/25
3815,0.8,WISCONSIN RESOURCE CENTER,WI,55,WINNEBAGO,WINNEBAGO,STATE,380,380,2020/03/02
3816,0.2,COPPER LAKE SCHOOL,WI,55,LINCOLN,IRMA,STATE,17,29,2020/03/02
3819,0,NAMPA COMMUNITY REENTRY CENTER,ID,16,CANYON,NAMPA,STATE,96,108,2019/11/07
3820,0.4,LINDA MARTIN ATTENTION CENTER,OH,39,WAYNE,WOOSTER,COUNTY,13,20,2020/02/20
3822,0.8,TUSCARAWAS ATTENTION CENTER,OH,39,TUSCARAWAS,NEW PHILADELPHIA,COUNTY,15,24,2020/02/20
3825,0.2,CUYAHOGA COUNTY JUVENILE DETENTION CENTER,OH,39,CUYAHOGA,CLEVELAND,COUNTY,154,-999,2020/02/20
3827,0,PORTAGE-GEAUGA JUVENILE DETENTION CENTER,OH,39,PORTAGE,RAVENNA,COUNTY,5,46,2020/02/20
3829,0.4,GUERNSEY COUNTY JAIL,OH,39,GUERNSEY,CAMBRIDGE,COUNTY,65,66,2020/02/20
3831,1,HIGHLAND COUNTY JAIL,OH,39,HIGHLAND,HILLSBORO,COUNTY,81,-999,2020/02/20
3833,1.2,SCHAEFFER HALFWAY HOUSE,TX,48,EL PASO,EL PASO,STATE,17,24,2020/03/04
3834,0.2,IDAHO CORRECTIONAL ALTERNATIVE PLACEMENT PROGRAM FACILITY,ID,16,ADA,KUNA,STATE,431,442,2019/11/07
3836,0.2,LAKE COUNTY ADULT DETENTION FACILITY,OH,39,LAKE,PAINESVILLE,COUNTY,348,400,2020/02/20
3838,0.2,LOGAN COUNTY JAIL,OH,39,LOGAN,BELLEFONTAINE,COUNTY,82,140,2020/02/20
3840,0.6,LORAIN COUNTY YOUTH DETENTION HOMES-BOYS & GIRLS,OH,39,LORAIN,ELYRIA,COUNTY,40,56,2020/02/20
3841,0.2,MAHONING COUNTY JAIL / JUSTICE CENTER,OH,39,MAHONING,YOUNGSTOWN,COUNTY,539,466,2020/02/20
3844,0.2,MEDINA COUNTY JAIL,OH,39,MEDINA,MEDINA,COUNTY,203,256,2020/02/20
3845,0,PELICAN BAY STATE PRISON (PBSP),CA,06,DEL NORTE,CRESCENT CITY,STATE,2384,2380,2019/11/25
3846,7,FOLSOM WOMEN'S FACILITY (FWF),CA,06,SACRAMENTO,REPRESA,STATE,397,523,2019/11/25
3847,0.8,CLINTON COUNTY JAIL,NY,36,CLINTON,PLATTSBURGH,COUNTY,210,300,2020/02/13
3849,17,PLEASANT VALLEY STATE PRISON(PVSP),CA,06,FRESNO,COALINGA,STATE,2860,2308,2019/11/25
3850,0.6,R J DONOVAN CORRECTIONAL FACILITY (RJD),CA,06,SAN DIEGO,SAN DIEGO,STATE,3915,2992,2019/11/25
3851,0.2,IDAHO STATE CORRECTIONAL CENTER,ID,16,ADA,KUNA,STATE,2181,2170,2019/11/07
3852,22.6,WASCO STATE PRISON (WSP),CA,06,KERN,WASCO,STATE,5127,2984,2019/11/25
3853,10.6,VALLEY STATE PRISON (VSP),CA,06,MADERA,CHOWCHILLA,STATE,3570,1980,2019/11/25
3855,0.2,BELMONT CAMP,OH,39,BELMONT,ST. CLAIRSVILLE,STATE,491,-999,2020/02/20
3856,0.2,MEDINA COUNTY JUVENILE DETENTION CENTER,OH,39,MEDINA,MEDINA,COUNTY,17,30,2020/02/20
3858,1.2,SALINAS VALLEY STATE PRISON (SVSP),CA,06,MONTEREY,SOLEDAD,STATE,3510,2452,2019/11/25
3859,0,DEVIL'S GARDEN CONSERVATION CAMP #40,CA,06,MODOC,ALTURAS,STATE,114,-999,2019/11/25
3860,0,LA CIMA CONSERVATION CAMP #42,CA,06,SAN DIEGO,JULIAN,STATE,74,90,2019/11/25
3861,0.6,HERKIMER COUNTY JAIL,NY,36,HERKIMER,HERKIMER,COUNTY,31,-999,2020/02/13
3862,0.4,DEADWOOD CONSERVATION CAMP #23,CA,06,SISKIYOU,FORT JONES,STATE,88,-999,2019/11/25
3863,0,ALDER CONSERVATION CAMP #20,CA,06,DEL NORTE,KLAMATH,STATE,109,109,2019/11/25
3864,0.2,BELMONT CORRECTIONAL INSTITUTION,OH,39,BELMONT,ST. CLAIRSVILLE,STATE,2209,-999,2020/02/20
3865,24.2,COLQUITT COUNTY JAIL,GA,13,COLQUITT,MOULTRIE,COUNTY,37,-999,2019/11/05
3866,3,CHILLICOTHE CORRECTIONAL INSTITUTION / RTU,OH,39,ROSS,CHILLICOTHE,STATE,2715,2895,2020/02/20
3868,2.2,LEBANON CORRECTIONAL INSTITUTION,OH,39,WARREN,LEBANON,STATE,2344,-999,2020/02/20
3869,0,GREENE COUNTY DETENTION CENTER,TN,47,GREENE,GREENEVILLE,COUNTY,253,167,2019/12/06
3870,3.4,FRANCISQUITO CONSERVATION CAMP #4,CA,06,LOS ANGELES,SANTA CLARITA,STATE,68,-999,2019/11/25
3871,1.6,HOWARD COUNTY CRIMINAL JUSTICE CENTER,IN,18,HOWARD,KOKOMO,COUNTY,447,-999,2019/12/11
3872,0.2,MALIBU CONSERVATION CAMP #13,CA,06,LOS ANGELES,MALIBU,STATE,75,105,2019/11/25
3873,1.2,GABILAN CONSERVATION CAMP #38,CA,06,MONTEREY,SOLEDAD,STATE,102,-999,2019/11/25
3874,0.2,CHILDREN'S HOME OF JEFFERSON COUNTY,NY,36,JEFFERSON,WATERTOWN,COUNTY,10,-999,2020/02/13
3875,44,COOK COUNTY JAIL / SHERIFF,GA,13,COOK,ADEL,COUNTY,114,-999,2019/11/05
3876,0,BAUTISTA CONSERVATION CAMP #36,CA,06,RIVERSIDE,HEMET,STATE,103,120,2019/11/25
3877,1.4,JULIUS KLEIN CONSERVATION CAMP #19,CA,06,LOS ANGELES,AZUSA,STATE,74,-999,2019/11/25
3878,0.6,GRAFTON CORRECTIONAL INSTITUTION,OH,39,LORAIN,GRAFTON,STATE,1141,1234,2020/02/20
3879,1,MADISON CORRECTIONAL INSTITUTION,OH,39,MADISON,LONDON,STATE,2371,2477,2020/02/20
3880,0,GRUNDY COUNTY DETENTION CENTER,TN,47,GRUNDY,ALTAMONT,COUNTY,79,114,2019/12/08
3881,25.2,MADISON COUNTY PENAL FARM,TN,47,MADISON,JACKSON,COUNTY,80,86,2019/12/06
3882,2.2,LEBANON CORRECTIONAL INSTITUTION CAMP,OH,39,WARREN,LEBANON,STATE,167,196,2020/02/20
3883,0.8,MERCER COUNTY DETENTION FACILITY,OH,39,MERCER,CELINA,COUNTY,75,-999,2020/02/20
3884,48.2,RIVER CORRECTIONAL CENTER,LA,22,CONCORDIA,FERRIDAY,COUNTY,525,602,2019/12/16
3885,8.4,COWETA COUNTY CORRECTIONAL INSTITUTION,GA,13,COWETA,NEWNAN,COUNTY,215,210,2019/11/05
3886,1.6,MIAMI COUNTY INCARCERATION FACILITY,OH,39,MIAMI,TROY,COUNTY,130,240,2020/02/20
3887,0,3-B JUVENILE DETENTION CENTER,ID,16,BONNEVILLE,IDAHO FALLS,STATE,42,24,2019/11/07
3888,3.8,ADAMS COUNTY JAIL / SHERIFF,NE,31,ADAMS,HASTINGS,COUNTY,29,37,2020/01/31
3889,2.8,MONTGOMERY COUNTY JAIL,OH,39,MONTGOMERY,DAYTON,COUNTY,874,900,2020/02/20
3890,0.4,GROWLERSBURG CONSERVATION CAMP #33,CA,06,EL DORADO,GEORGETOWN,STATE,109,132,2019/11/25
3891,3.2,EEL RIVER CONSERVATION CAMP #31,CA,06,HUMBOLDT,REDWAY,STATE,98,-999,2019/11/25
3892,1.6,ROBERT J KINSEY YOUTH CENTER,IN,18,HOWARD,KOKOMO,COUNTY,19,28,2019/12/11
3893,57.6,LAFOURCHE PARISH DETENTION CENTER,LA,22,LAFOURCHE,THIBODAUX,COUNTY,196,244,2019/12/16
3894,48.4,AVOYELLES MARKSVILLE DETENTION CENTER,LA,22,AVOYELLES,MARKSVILLE,COUNTY,305,438,2019/12/16
3896,46.2,CALCASIEU CORRECTIONAL CENTER,LA,22,CALCASIEU,LAKE CHARLES,COUNTY,1076,683,2019/12/16
3897,0.2,OHIO REFORMATORY FOR WOMEN,OH,39,UNION,MARYSVILLE,STATE,2499,2808,2020/02/20
3898,0,HIGH ROCK CONSERVATION CAMP #32,CA,06,HUMBOLDT,WEOTT,STATE,96,-999,2019/11/25
3899,3,ANTELOPE COUNTY JAIL / SHERIFF,NE,31,ANTELOPE,NELIGH,COUNTY,7,31,2020/01/31
3900,0,OHIO STATE PENITENTIARY,OH,39,MAHONING,YOUNGSTOWN,STATE,465,-999,2020/02/20
3901,0,PRUNTYTOWN CORRECTIONAL CENTER,WV,54,TAYLOR,GRAFTON,STATE,369,369,2020/03/03
3902,8.6,COWETA COUNTY JAIL / SHERIFF,GA,13,COWETA,NEWNAN,COUNTY,353,-999,2019/11/05
3905,0,LATAH COUNTY JAIL,ID,16,LATAH,MOSCOW,COUNTY,29,42,2019/11/07
3906,0,KOOTENAI COUNTY JUVENILE DETENTION,ID,16,KOOTENAI,COEUR D'ALENE,COUNTY,14,54,2019/11/07
3907,0.2,ADA COUNTY JAIL,ID,16,ADA,BOISE,COUNTY,980,1224,2019/11/07
3908,0,ANTELOPE CONSERVATION CAMP #25,CA,06,LASSEN,SUSANVILLE,STATE,111,120,2019/11/25
3910,2.8,JACKSON COUNTY JAIL / SHERIFF,IN,18,JACKSON,BROWNSTOWN,COUNTY,250,-999,2019/12/11
3911,0,MOUNT BULLION CONSERVATION CAMP #39,CA,06,MARIPOSA,MARIPOSA,STATE,97,110,2019/11/25
3912,61.4,DECATUR COUNTY CORRECTIONAL INSTITUTION,GA,13,DECATUR,BAINBRIDGE,COUNTY,195,382,2019/11/05
3913,1,ST MARY'S CORRECTIONAL CENTER,WV,54,PLEASANTS,ST. MARYS,STATE,610,-999,2020/03/03
3914,4,BOONE COUNTY JAIL / SHERIFF,NE,31,BOONE,ALBION,COUNTY,1,8,2020/01/31
3915,0,OHIO STATE PENITENTIARY CAMP,OH,39,MAHONING,YOUNGSTOWN,STATE,152,180,2020/02/20
3916,8.4,ISHI CONSERVATION CAMP #18,CA,06,TEHAMA,PAYNES CREEK,STATE,110,-999,2019/11/25
3917,2.8,MONTGOMERY COUNTY JUVENILE JUSTICE CENTER,OH,39,MONTGOMERY,DAYTON,COUNTY,108,144,2020/02/20
3918,0,MOUNTAIN HOME CONSERVATION CAMP #10,CA,06,TULARE,SPRINGVILLE,STATE,85,-999,2019/11/25
3919,1.2,MUSKINGUM COUNTY JAIL,OH,39,MUSKINGUM,ZANESVILLE,COUNTY,248,-999,2020/02/20
3922,0,BLAINE COUNTY JAIL,ID,16,BLAINE,HAILEY,COUNTY,56,90,2019/11/07
3924,0,BONNER COUNTY DETENTION CENTER,ID,16,BONNER,SANDPOINT,COUNTY,106,124,2019/11/07
3926,48,CALDWELL CORRECTIONAL CENTER,LA,22,CALDWELL,GRAYSON,COUNTY,313,318,2019/12/16
3927,48,CALDWELL PARISH DETENTION CENTER,LA,22,CALDWELL,GRAYSON,COUNTY,248,249,2019/12/16
3928,1.2,OTTAWA COUNTY MINIMUM SECURITY JAIL,OH,39,OTTAWA,PORT CLINTON,COUNTY,38,48,2020/02/20
3929,1.6,PIKE COUNTY JAIL / SHERIFF,OH,39,PIKE,WAVERLY,COUNTY,71,-999,2020/02/20
3930,0.4,ST. CLAIR COUNTY JAIL,MI,26,ST. CLAIR,PORT HURON,COUNTY,439,479,2019/12/20
3931,0,BONNEVILLE COUNTY JAIL / WORK RELEASE CENTER,ID,16,BONNEVILLE,IDAHO FALLS,COUNTY,399,340,2019/11/07
3932,4.4,HOLTON CONSERVATION CAMP #16,CA,06,LOS ANGELES,SYLMAR,STATE,86,-999,2019/11/25
3933,8.4,NORCO CONSERVATION CAMP #0,CA,06,RIVERSIDE,NORCO,STATE,65,100,2019/11/25
3937,0.4,SAINT JOSEPH COUNTY JAIL,MI,26,ST. JOSEPH,CENTREVILLE,COUNTY,206,167,2019/12/20
3938,0,MCCAIN VALLEY CONSERVATION CAMP #21,CA,06,SAN DIEGO,BOULEVARD,STATE,85,100,2019/11/25
3941,0,SCHOOLCRAFT COUNTY JAIL,MI,26,SCHOOLCRAFT,MANISTIQUE,COUNTY,19,26,2019/12/20
3942,0,INTERMOUNTAIN CONSERVATION CAMP #22,CA,06,LASSEN,BIEBER,STATE,70,-999,2019/11/25
